log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_50_1692952409.xes.gz,drift_1,change_info_2,change_start,2023-01-21 22:27:54.954434
log_50_1692952409.xes.gz,drift_1,change_info_2,change_end,2023-01-21 22:27:54.954434
log_50_1692952409.xes.gz,drift_1,change_info_3,change_type,sudden
log_50_1692952409.xes.gz,drift_1,change_info_3,change_trace_index,[3370]
log_50_1692952409.xes.gz,drift_1,change_info_3,process_tree_before,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_1,change_info_3,process_tree_after,"->( +( +( 'a', ->( 'd', 'e' ), 'Random activity 1' ), ->( 'c', 'f' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_50_1692952409.xes.gz,drift_1,change_info_3,activities_added,[Random activity 1]
log_50_1692952409.xes.gz,drift_1,change_info_3,activities_moved,[]
log_50_1692952409.xes.gz,drift_1,change_info_3,change_start,2024-05-24 13:09:15.997738
log_50_1692952409.xes.gz,drift_1,change_info_3,change_end,2024-05-24 13:09:15.997738
log_50_1692952409.xes.gz,drift_2,log_id,1,log_50_1692952409.xes.gz
log_50_1692952409.xes.gz,drift_2,drift_id,1,2
log_50_1692952409.xes.gz,drift_2,process_perspective,1,control-flow
log_50_1692952409.xes.gz,drift_2,process_complexity,1,simple
log_50_1692952409.xes.gz,drift_2,drift_type,1,incremental
log_50_1692952409.xes.gz,drift_2,process_trees_1,0,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_2,process_trees_2,1,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_2,process_trees_3,2,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), *tau* )"
log_50_1692952409.xes.gz,drift_2,process_trees_4,3,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( *tau*, 'f', 'Random activity 1' ) ), *tau* )"
log_50_1692952409.xes.gz,drift_2,change_info_1,change_type,gradual
log_50_1692952409.xes.gz,drift_2,change_info_1,change_trace_index,"[4443, 5099]"
log_50_1692952409.xes.gz,drift_2,change_info_1,process_tree_before,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_2,change_info_1,process_tree_after,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_2,change_info_1,activities_deleted,[]
log_50_1692952409.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_50_1692952409.xes.gz,drift_2,change_info_1,activities_moved,[]
log_50_1692952409.xes.gz,drift_2,change_info_1,change_start,2025-09-11 20:45:23.739097
log_50_1692952409.xes.gz,drift_2,change_info_1,change_end,2026-07-18 02:44:10.450440
log_50_1692952409.xes.gz,drift_2,change_info_2,change_type,sudden
log_50_1692952409.xes.gz,drift_2,change_info_2,change_trace_index,[6419]
log_50_1692952409.xes.gz,drift_2,change_info_2,process_tree_before,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), 'b' )"
log_50_1692952409.xes.gz,drift_2,change_info_2,process_tree_after,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), *tau* )"
log_50_1692952409.xes.gz,drift_2,change_info_2,activities_deleted,[b]
log_50_1692952409.xes.gz,drift_2,change_info_2,activities_added,[]
log_50_1692952409.xes.gz,drift_2,change_info_2,activities_moved,[]
log_50_1692952409.xes.gz,drift_2,change_info_2,change_start,2028-02-23 06:41:21.978072
log_50_1692952409.xes.gz,drift_2,change_info_2,change_end,2028-02-23 06:41:21.978072
log_50_1692952409.xes.gz,drift_2,change_info_3,change_type,sudden
log_50_1692952409.xes.gz,drift_2,change_info_3,change_trace_index,[7919]
log_50_1692952409.xes.gz,drift_2,change_info_3,process_tree_before,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( 'c', 'f', 'Random activity 1' ) ), *tau* )"
log_50_1692952409.xes.gz,drift_2,change_info_3,process_tree_after,"->( +( +( 'a', ->( 'd', 'e' ) ), ->( *tau*, 'f', 'Random activity 1' ) ), *tau* )"
log_50_1692952409.xes.gz,drift_2,change_info_3,activities_deleted,[c]
log_50_1692952409.xes.gz,drift_2,change_info_3,activities_added,[]
log_50_1692952409.xes.gz,drift_2,change_info_3,activities_moved,[]
log_50_1692952409.xes.gz,drift_2,change_info_3,change_start,2030-02-07 11:26:32.840501
log_50_1692952409.xes.gz,drift_2,change_info_3,change_end,2030-02-07 11:26:32.840501
log_51_1692952412.xes.gz,drift_1,log_id,1,log_51_1692952412.xes.gz
log_51_1692952412.xes.gz,drift_1,drift_id,1,1
log_51_1692952412.xes.gz,drift_1,process_perspective,1,control-flow
log_51_1692952412.xes.gz,drift_1,process_complexity,1,middle
log_51_1692952412.xes.gz,drift_1,drift_type,1,recurring
log_51_1692952412.xes.gz,drift_1,process_trees_1,0,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'l' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,process_trees_2,1,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'Random activity 1' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,process_trees_3,2,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'l' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,process_trees_4,3,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'Random activity 1' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_1,change_type,sudden
log_51_1692952412.xes.gz,drift_1,change_info_1,change_trace_index,[1211]
log_51_1692952412.xes.gz,drift_1,change_info_1,process_tree_before,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'l' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_1,process_tree_after,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'Random activity 1' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_1,activities_deleted,[l]
log_51_1692952412.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_51_1692952412.xes.gz,drift_1,change_info_1,activities_moved,[]
log_51_1692952412.xes.gz,drift_1,change_info_1,change_start,2021-07-06 19:39:18.607744
log_51_1692952412.xes.gz,drift_1,change_info_1,change_end,2021-07-06 19:39:18.607744
log_51_1692952412.xes.gz,drift_1,change_info_2,change_type,gradual
log_51_1692952412.xes.gz,drift_1,change_info_2,change_trace_index,"[2415, 3134]"
log_51_1692952412.xes.gz,drift_1,change_info_2,process_tree_before,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'Random activity 1' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_2,process_tree_after,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'l' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_51_1692952412.xes.gz,drift_1,change_info_2,activities_added,[l]
log_51_1692952412.xes.gz,drift_1,change_info_2,activities_moved,[]
log_51_1692952412.xes.gz,drift_1,change_info_2,change_start,2023-02-05 10:35:47.094780
log_51_1692952412.xes.gz,drift_1,change_info_2,change_end,2024-01-19 10:14:16.377695
log_51_1692952412.xes.gz,drift_1,change_info_3,change_type,gradual
log_51_1692952412.xes.gz,drift_1,change_info_3,change_trace_index,"[4190, 5042]"
log_51_1692952412.xes.gz,drift_1,change_info_3,process_tree_before,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'l' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_3,process_tree_after,"->( +( +( 'a', 'h' ), X( ->( ->( *( 'c', 'f' ), X( 'g', 'k' ) ), 'e' ), 'd' ) ), ->( *( 'b', ->( 'i', 'Random activity 1' ) ), 'j' ) )"
log_51_1692952412.xes.gz,drift_1,change_info_3,activities_deleted,[l]
log_51_1692952412.xes.gz,drift_1,change_info_3,activities_added,[Random activity 1]
log_51_1692952412.xes.gz,drift_1,change_info_3,activities_moved,[]
log_51_1692952412.xes.gz,drift_1,change_info_3,change_start,2025-05-13 09:19:28.073882
log_51_1692952412.xes.gz,drift_1,change_info_3,change_end,2026-06-14 05:59:25.041726
log_52_1692952415.xes.gz,drift_1,log_id,1,log_52_1692952415.xes.gz
log_52_1692952415.xes.gz,drift_1,drift_id,1,1
log_52_1692952415.xes.gz,drift_1,process_perspective,1,control-flow
log_52_1692952415.xes.gz,drift_1,process_complexity,1,middle
log_52_1692952415.xes.gz,drift_1,drift_type,1,sudden
log_52_1692952415.xes.gz,drift_1,process_trees_1,0,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_1,process_trees_2,1,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), *( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_1,change_info_1,change_type,sudden
log_52_1692952415.xes.gz,drift_1,change_info_1,change_trace_index,[1490]
log_52_1692952415.xes.gz,drift_1,change_info_1,process_tree_before,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_1,change_info_1,process_tree_after,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), *( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_52_1692952415.xes.gz,drift_1,change_info_1,activities_added,[]
log_52_1692952415.xes.gz,drift_1,change_info_1,activities_moved,"[h, j, k]"
log_52_1692952415.xes.gz,drift_1,change_info_1,change_start,2021-11-11 06:59:41.130553
log_52_1692952415.xes.gz,drift_1,change_info_1,change_end,2021-11-11 06:59:41.130553
log_52_1692952415.xes.gz,drift_2,log_id,1,log_52_1692952415.xes.gz
log_52_1692952415.xes.gz,drift_2,drift_id,1,2
log_52_1692952415.xes.gz,drift_2,process_perspective,1,control-flow
log_52_1692952415.xes.gz,drift_2,process_complexity,1,middle
log_52_1692952415.xes.gz,drift_2,drift_type,1,sudden
log_52_1692952415.xes.gz,drift_2,process_trees_1,0,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_2,process_trees_2,1,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), +( 'Random activity 1', ->( 'h', X( 'j', 'k' ) ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_2,change_info_1,change_type,sudden
log_52_1692952415.xes.gz,drift_2,change_info_1,change_trace_index,[2522]
log_52_1692952415.xes.gz,drift_2,change_info_1,process_tree_before,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_2,change_info_1,process_tree_after,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), +( 'Random activity 1', ->( 'h', X( 'j', 'k' ) ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_2,change_info_1,activities_deleted,[]
log_52_1692952415.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_52_1692952415.xes.gz,drift_2,change_info_1,activities_moved,"[h, j, k]"
log_52_1692952415.xes.gz,drift_2,change_info_1,change_start,2023-03-13 04:15:16.869893
log_52_1692952415.xes.gz,drift_2,change_info_1,change_end,2023-03-13 04:15:16.869893
log_52_1692952415.xes.gz,drift_3,log_id,1,log_52_1692952415.xes.gz
log_52_1692952415.xes.gz,drift_3,drift_id,1,3
log_52_1692952415.xes.gz,drift_3,process_perspective,1,control-flow
log_52_1692952415.xes.gz,drift_3,process_complexity,1,middle
log_52_1692952415.xes.gz,drift_3,drift_type,1,sudden
log_52_1692952415.xes.gz,drift_3,process_trees_1,0,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_3,process_trees_2,1,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'Random activity 1', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_3,change_info_1,change_type,sudden
log_52_1692952415.xes.gz,drift_3,change_info_1,change_trace_index,[3523]
log_52_1692952415.xes.gz,drift_3,change_info_1,process_tree_before,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'h', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_3,change_info_1,process_tree_after,"->( *( 'a', +( X( ->( *( X( +( 'b', 'i' ), ->( 'Random activity 1', X( 'j', 'k' ) ) ), 'f' ), 'g' ), 'e' ), 'd' ) ), 'c' )"
log_52_1692952415.xes.gz,drift_3,change_info_1,activities_deleted,[h]
log_52_1692952415.xes.gz,drift_3,change_info_1,activities_added,[Random activity 1]
log_52_1692952415.xes.gz,drift_3,change_info_1,activities_moved,[]
log_52_1692952415.xes.gz,drift_3,change_info_1,change_start,2024-07-01 00:46:42.508621
log_52_1692952415.xes.gz,drift_3,change_info_1,change_end,2024-07-01 00:46:42.508621
log_53_1692952417.xes.gz,drift_1,log_id,1,log_53_1692952417.xes.gz
log_53_1692952417.xes.gz,drift_1,drift_id,1,1
log_53_1692952417.xes.gz,drift_1,process_perspective,1,control-flow
log_53_1692952417.xes.gz,drift_1,process_complexity,1,middle
log_53_1692952417.xes.gz,drift_1,drift_type,1,gradual
log_53_1692952417.xes.gz,drift_1,process_trees_1,0,"+( ->( 'a', 'f' ), +( X( +( 'b', ->( 'h', X( 'i', 'k' ) ) ), ->( X( 'd', +( 'g', 'j' ) ), 'e' ) ), 'c' ) )"
log_53_1692952417.xes.gz,drift_1,process_trees_2,1,"+( ->( 'a', 'f', X( 'i', 'k' ) ), +( X( +( 'b', ->( 'h', *tau* ) ), ->( X( 'd', +( 'g', 'j' ) ), 'e' ) ), 'c' ) )"
log_53_1692952417.xes.gz,drift_1,change_info_1,change_type,gradual
log_53_1692952417.xes.gz,drift_1,change_info_1,change_trace_index,"[1168, 2007]"
log_53_1692952417.xes.gz,drift_1,change_info_1,process_tree_before,"+( ->( 'a', 'f' ), +( X( +( 'b', ->( 'h', X( 'i', 'k' ) ) ), ->( X( 'd', +( 'g', 'j' ) ), 'e' ) ), 'c' ) )"
log_53_1692952417.xes.gz,drift_1,change_info_1,process_tree_after,"+( ->( 'a', 'f', X( 'i', 'k' ) ), +( X( +( 'b', ->( 'h', *tau* ) ), ->( X( 'd', +( 'g', 'j' ) ), 'e' ) ), 'c' ) )"
log_53_1692952417.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_53_1692952417.xes.gz,drift_1,change_info_1,activities_added,[]
log_53_1692952417.xes.gz,drift_1,change_info_1,activities_moved,"[i, k]"
log_53_1692952417.xes.gz,drift_1,change_info_1,change_start,2021-06-30 14:20:02.088439
log_53_1692952417.xes.gz,drift_1,change_info_1,change_end,2022-07-31 16:42:03.281298
log_54_1692952418.xes.gz,drift_1,log_id,1,log_54_1692952418.xes.gz
log_54_1692952418.xes.gz,drift_1,drift_id,1,1
log_54_1692952418.xes.gz,drift_1,process_perspective,1,control-flow
log_54_1692952418.xes.gz,drift_1,process_complexity,1,simple
log_54_1692952418.xes.gz,drift_1,drift_type,1,gradual
log_54_1692952418.xes.gz,drift_1,process_trees_1,0,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_1,process_trees_2,1,"->( ->( 'a', 'e' ), ->( *( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_1,change_info_1,change_type,gradual
log_54_1692952418.xes.gz,drift_1,change_info_1,change_trace_index,"[1215, 1983]"
log_54_1692952418.xes.gz,drift_1,change_info_1,process_tree_before,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_1,change_info_1,process_tree_after,"->( ->( 'a', 'e' ), ->( *( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_54_1692952418.xes.gz,drift_1,change_info_1,activities_added,[]
log_54_1692952418.xes.gz,drift_1,change_info_1,activities_moved,"[b, d]"
log_54_1692952418.xes.gz,drift_1,change_info_1,change_start,2021-07-10 00:25:15.010917
log_54_1692952418.xes.gz,drift_1,change_info_1,change_end,2022-07-06 18:57:18.575686
log_54_1692952418.xes.gz,drift_2,log_id,1,log_54_1692952418.xes.gz
log_54_1692952418.xes.gz,drift_2,drift_id,1,2
log_54_1692952418.xes.gz,drift_2,process_perspective,1,control-flow
log_54_1692952418.xes.gz,drift_2,process_complexity,1,simple
log_54_1692952418.xes.gz,drift_2,drift_type,1,sudden
log_54_1692952418.xes.gz,drift_2,process_trees_1,0,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_2,process_trees_2,1,"->( ->( 'a', 'e' ), ->( ->( *tau*, 'd' ), *tau* ) )"
log_54_1692952418.xes.gz,drift_2,change_info_1,change_type,sudden
log_54_1692952418.xes.gz,drift_2,change_info_1,change_trace_index,[3203]
log_54_1692952418.xes.gz,drift_2,change_info_1,process_tree_before,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_2,change_info_1,process_tree_after,"->( ->( 'a', 'e' ), ->( ->( *tau*, 'd' ), *tau* ) )"
log_54_1692952418.xes.gz,drift_2,change_info_1,activities_deleted,"[b, c]"
log_54_1692952418.xes.gz,drift_2,change_info_1,activities_added,[]
log_54_1692952418.xes.gz,drift_2,change_info_1,activities_moved,[]
log_54_1692952418.xes.gz,drift_2,change_info_1,change_start,2024-02-05 04:16:10.349114
log_54_1692952418.xes.gz,drift_2,change_info_1,change_end,2024-02-05 04:16:10.349114
log_54_1692952418.xes.gz,drift_3,log_id,1,log_54_1692952418.xes.gz
log_54_1692952418.xes.gz,drift_3,drift_id,1,3
log_54_1692952418.xes.gz,drift_3,process_perspective,1,control-flow
log_54_1692952418.xes.gz,drift_3,process_complexity,1,simple
log_54_1692952418.xes.gz,drift_3,drift_type,1,recurring
log_54_1692952418.xes.gz,drift_3,process_trees_1,0,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_3,process_trees_2,1,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ), 'Random activity 1' )"
log_54_1692952418.xes.gz,drift_3,process_trees_3,2,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_3,process_trees_4,3,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ), 'Random activity 1' )"
log_54_1692952418.xes.gz,drift_3,change_info_1,change_type,gradual
log_54_1692952418.xes.gz,drift_3,change_info_1,change_trace_index,"[4514, 5254]"
log_54_1692952418.xes.gz,drift_3,change_info_1,process_tree_before,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_3,change_info_1,process_tree_after,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ), 'Random activity 1' )"
log_54_1692952418.xes.gz,drift_3,change_info_1,activities_deleted,[]
log_54_1692952418.xes.gz,drift_3,change_info_1,activities_added,[Random activity 1]
log_54_1692952418.xes.gz,drift_3,change_info_1,activities_moved,[]
log_54_1692952418.xes.gz,drift_3,change_info_1,change_start,2025-10-02 14:43:00.727255
log_54_1692952418.xes.gz,drift_3,change_info_1,change_end,2026-08-17 15:08:57.511464
log_54_1692952418.xes.gz,drift_3,change_info_2,change_type,sudden
log_54_1692952418.xes.gz,drift_3,change_info_2,change_trace_index,[6354]
log_54_1692952418.xes.gz,drift_3,change_info_2,process_tree_before,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ), 'Random activity 1' )"
log_54_1692952418.xes.gz,drift_3,change_info_2,process_tree_after,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_3,change_info_2,activities_deleted,[Random activity 1]
log_54_1692952418.xes.gz,drift_3,change_info_2,activities_added,[]
log_54_1692952418.xes.gz,drift_3,change_info_2,activities_moved,[]
log_54_1692952418.xes.gz,drift_3,change_info_2,change_start,2028-01-31 02:14:08.505534
log_54_1692952418.xes.gz,drift_3,change_info_2,change_end,2028-01-31 02:14:08.505534
log_54_1692952418.xes.gz,drift_3,change_info_3,change_type,sudden
log_54_1692952418.xes.gz,drift_3,change_info_3,change_trace_index,[7395]
log_54_1692952418.xes.gz,drift_3,change_info_3,process_tree_before,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ) )"
log_54_1692952418.xes.gz,drift_3,change_info_3,process_tree_after,"->( ->( 'a', 'e' ), ->( ->( 'b', 'd' ), 'c' ), 'Random activity 1' )"
log_54_1692952418.xes.gz,drift_3,change_info_3,activities_deleted,[]
log_54_1692952418.xes.gz,drift_3,change_info_3,activities_added,[Random activity 1]
log_54_1692952418.xes.gz,drift_3,change_info_3,activities_moved,[]
log_54_1692952418.xes.gz,drift_3,change_info_3,change_start,2029-06-16 07:14:09.142177
log_54_1692952418.xes.gz,drift_3,change_info_3,change_end,2029-06-16 07:14:09.142177
log_55_1692952420.xes.gz,drift_1,log_id,1,log_55_1692952420.xes.gz
log_55_1692952420.xes.gz,drift_1,drift_id,1,1
log_55_1692952420.xes.gz,drift_1,process_perspective,1,control-flow
log_55_1692952420.xes.gz,drift_1,process_complexity,1,complex
log_55_1692952420.xes.gz,drift_1,drift_type,1,incremental
log_55_1692952420.xes.gz,drift_1,process_trees_1,0,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ) ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ) ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,process_trees_2,1,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ) ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,process_trees_3,2,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ), 'Random activity 2' ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,process_trees_4,3,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'g' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'n' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ), 'Random activity 2' ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,change_info_1,change_type,gradual
log_55_1692952420.xes.gz,drift_1,change_info_1,change_trace_index,"[1163, 1887]"
log_55_1692952420.xes.gz,drift_1,change_info_1,process_tree_before,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ) ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ) ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,change_info_1,process_tree_after,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ) ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_55_1692952420.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_55_1692952420.xes.gz,drift_1,change_info_1,activities_moved,[]
log_55_1692952420.xes.gz,drift_1,change_info_1,change_start,2021-06-12 00:02:35.666240
log_55_1692952420.xes.gz,drift_1,change_info_1,change_end,2022-05-08 14:02:43.856279
log_55_1692952420.xes.gz,drift_1,change_info_2,change_type,sudden
log_55_1692952420.xes.gz,drift_1,change_info_2,change_trace_index,[3254]
log_55_1692952420.xes.gz,drift_1,change_info_2,process_tree_before,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ) ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,change_info_2,process_tree_after,"->( ->( ->( *( 'a', 'o' ), 'p' ), +( 'k', X( 'm', 'n' ), 'Random activity 1' ) ), ->( *( ->( X( 'b', 'h' ), 'g' ), ->( *( ->( X( 'c', 'l' ), 'j' ), 'e' ), X( 'f', 'i' ), 'Random activity 2' ) ), 'd' ) )"
log_55_1692952420.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_55_1692952420.xes.gz,drift_1,change_info_2,activities_added,[Random activity 2]
log_55_1692952420.xes.gz,drift_1,change_info_2,activities_moved,[]
log_55_1692952420.xes.gz,drift_1,change_info_2,change_start,2024-02-09 05:32:20.025477
log_55_1692952420.xes.gz,drift_1,change_info_2,change_end,2024-02-09 05:32:20.025477
log_55_1692952420.xes.gz,drift_1,change_info_3,change_type,gradual
log_55_1692952420.xes.gz,drift_1,change_info_3,change_trace_index,"[4677, 5533]"
